Unnamed: 0;genre;track_id;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;id;uri;track_href;analysis_url;duration_ms;time_signature
2084;progressive-house;3GC3xIxWImpR7dfv2F81ze;0.723;0.806;7;-4.805;0;0.0545;0.00702;0.846;0.267;0.552;125.029;audio_features;3GC3xIxWImpR7dfv2F81ze;spotify:track:3GC3xIxWImpR7dfv2F81ze;https://api.spotify.com/v1/tracks/3GC3xIxWImpR7dfv2F81ze;https://api.spotify.com/v1/audio-analysis/3GC3xIxWImpR7dfv2F81ze;411017;4
2085;progressive-house;3GC3xIxWImpR7dfv2F81ze;0.723;0.806;7;-4.805;0;0.0545;0.00702;0.846;0.267;0.552;125.029;audio_features;3GC3xIxWImpR7dfv2F81ze;spotify:track:3GC3xIxWImpR7dfv2F81ze;https://api.spotify.com/v1/tracks/3GC3xIxWImpR7dfv2F81ze;https://api.spotify.com/v1/audio-analysis/3GC3xIxWImpR7dfv2F81ze;411017;4
2086;trance;3GC3xIxWImpR7dfv2F81ze;0.723;0.806;7;-4.805;0;0.0545;0.00702;0.846;0.267;0.552;125.029;audio_features;3GC3xIxWImpR7dfv2F81ze;spotify:track:3GC3xIxWImpR7dfv2F81ze;https://api.spotify.com/v1/tracks/3GC3xIxWImpR7dfv2F81ze;https://api.spotify.com/v1/audio-analysis/3GC3xIxWImpR7dfv2F81ze;411017;4
2087;trance;3GC3xIxWImpR7dfv2F81ze;0.723;0.806;7;-4.805;0;0.0545;0.00702;0.846;0.267;0.552;125.029;audio_features;3GC3xIxWImpR7dfv2F81ze;spotify:track:3GC3xIxWImpR7dfv2F81ze;https://api.spotify.com/v1/tracks/3GC3xIxWImpR7dfv2F81ze;https://api.spotify.com/v1/audio-analysis/3GC3xIxWImpR7dfv2F81ze;411017;4
2088;progressive-house;0a9opaQvV5JPQZbgeO1HXj;0.598;0.967;1;-1.7;1;0.0483;0.00735;0.826;0.0765;0.477;130.006;audio_features;0a9opaQvV5JPQZbgeO1HXj;spotify:track:0a9opaQvV5JPQZbgeO1HXj;https://api.spotify.com/v1/tracks/0a9opaQvV5JPQZbgeO1HXj;https://api.spotify.com/v1/audio-analysis/0a9opaQvV5JPQZbgeO1HXj;306231;4
2089;progressive-house;6mt43avikV8g00AXCyOkS1;0.551;0.862;4;-5.815;1;0.0574;0.00136;0.000135;0.153;0.214;128.013;audio_features;6mt43avikV8g00AXCyOkS1;spotify:track:6mt43avikV8g00AXCyOkS1;https://api.spotify.com/v1/tracks/6mt43avikV8g00AXCyOkS1;https://api.spotify.com/v1/audio-analysis/6mt43avikV8g00AXCyOkS1;207600;4
2090;progressive-house;6mt43avikV8g00AXCyOkS1;0.551;0.862;4;-5.815;1;0.0574;0.00136;0.000135;0.153;0.214;128.013;audio_features;6mt43avikV8g00AXCyOkS1;spotify:track:6mt43avikV8g00AXCyOkS1;https://api.spotify.com/v1/tracks/6mt43avikV8g00AXCyOkS1;https://api.spotify.com/v1/audio-analysis/6mt43avikV8g00AXCyOkS1;207600;4
2091;work-out;6mt43avikV8g00AXCyOkS1;0.551;0.862;4;-5.815;1;0.0574;0.00136;0.000135;0.153;0.214;128.013;audio_features;6mt43avikV8g00AXCyOkS1;spotify:track:6mt43avikV8g00AXCyOkS1;https://api.spotify.com/v1/tracks/6mt43avikV8g00AXCyOkS1;https://api.spotify.com/v1/audio-analysis/6mt43avikV8g00AXCyOkS1;207600;4
2092;work-out;6mt43avikV8g00AXCyOkS1;0.551;0.862;4;-5.815;1;0.0574;0.00136;0.000135;0.153;0.214;128.013;audio_features;6mt43avikV8g00AXCyOkS1;spotify:track:6mt43avikV8g00AXCyOkS1;https://api.spotify.com/v1/tracks/6mt43avikV8g00AXCyOkS1;https://api.spotify.com/v1/audio-analysis/6mt43avikV8g00AXCyOkS1;207600;4
2093;progressive-house;1TzxpZfNbmlqHnrHDVuo4B;0.65;0.921;9;-4.113;1;0.232;0.00213;0.000115;0.16;0.301;127.991;audio_features;1TzxpZfNbmlqHnrHDVuo4B;spotify:track:1TzxpZfNbmlqHnrHDVuo4B;https://api.spotify.com/v1/tracks/1TzxpZfNbmlqHnrHDVuo4B;https://api.spotify.com/v1/audio-analysis/1TzxpZfNbmlqHnrHDVuo4B;336980;4
2094;progressive-house;62bPgvWf3EuqBFcwGKQRob;0.61;0.998;11;-1.842;1;0.169;9.77E-05;0.79;0.0909;0.18;128.014;audio_features;62bPgvWf3EuqBFcwGKQRob;spotify:track:62bPgvWf3EuqBFcwGKQRob;https://api.spotify.com/v1/tracks/62bPgvWf3EuqBFcwGKQRob;https://api.spotify.com/v1/audio-analysis/62bPgvWf3EuqBFcwGKQRob;306680;4
2095;progressive-house;3FoF6iP3xiRRYUv4IPGO5m;0.704;0.925;2;-2.922;1;0.0469;0.00106;0.915;0.0658;0.0398;128.029;audio_features;3FoF6iP3xiRRYUv4IPGO5m;spotify:track:3FoF6iP3xiRRYUv4IPGO5m;https://api.spotify.com/v1/tracks/3FoF6iP3xiRRYUv4IPGO5m;https://api.spotify.com/v1/audio-analysis/3FoF6iP3xiRRYUv4IPGO5m;243750;4
2096;progressive-house;2WIuQNRwLRuBJY9tkLMGpN;0.507;0.806;1;-4.662;1;0.0435;0.000673;0.1;0.127;0.109;128.016;audio_features;2WIuQNRwLRuBJY9tkLMGpN;spotify:track:2WIuQNRwLRuBJY9tkLMGpN;https://api.spotify.com/v1/tracks/2WIuQNRwLRuBJY9tkLMGpN;https://api.spotify.com/v1/audio-analysis/2WIuQNRwLRuBJY9tkLMGpN;353872;4
2097;progressive-house;3giW5O939lZznuJ4GFfPcG;0.716;0.726;11;-5.674;0;0.0388;0.103;0.229;0.0665;0.474;127.937;audio_features;3giW5O939lZznuJ4GFfPcG;spotify:track:3giW5O939lZznuJ4GFfPcG;https://api.spotify.com/v1/tracks/3giW5O939lZznuJ4GFfPcG;https://api.spotify.com/v1/audio-analysis/3giW5O939lZznuJ4GFfPcG;210133;4
2098;progressive-house;20z8eajtRNnsRueGEzQyLi;0.786;0.427;1;-8.015;1;0.0669;6.42E-05;0.537;0.0732;0.42;128.005;audio_features;20z8eajtRNnsRueGEzQyLi;spotify:track:20z8eajtRNnsRueGEzQyLi;https://api.spotify.com/v1/tracks/20z8eajtRNnsRueGEzQyLi;https://api.spotify.com/v1/audio-analysis/20z8eajtRNnsRueGEzQyLi;444141;4
2099;progressive-house;6sW4p9rLDFZjd5Byp1xDaC;0.618;0.991;8;-1.712;1;0.0508;0.00204;0.71;0.146;0.457;129.997;audio_features;6sW4p9rLDFZjd5Byp1xDaC;spotify:track:6sW4p9rLDFZjd5Byp1xDaC;https://api.spotify.com/v1/tracks/6sW4p9rLDFZjd5Byp1xDaC;https://api.spotify.com/v1/audio-analysis/6sW4p9rLDFZjd5Byp1xDaC;298446;4
2100;progressive-house;5JtRPhMzaZqnhbEmcWWuqm;0.649;0.791;1;-3.589;0;0.0654;0.00133;8.77E-06;0.0325;0.177;130.009;audio_features;5JtRPhMzaZqnhbEmcWWuqm;spotify:track:5JtRPhMzaZqnhbEmcWWuqm;https://api.spotify.com/v1/tracks/5JtRPhMzaZqnhbEmcWWuqm;https://api.spotify.com/v1/audio-analysis/5JtRPhMzaZqnhbEmcWWuqm;323107;4
2101;psych-rock;3LcwNNhn0dGh2HfuOM1IV1;0.105;0.979;5;-4.015;1;0.178;0.37;0.447;0.306;0.0388;87.155;audio_features;3LcwNNhn0dGh2HfuOM1IV1;spotify:track:3LcwNNhn0dGh2HfuOM1IV1;https://api.spotify.com/v1/tracks/3LcwNNhn0dGh2HfuOM1IV1;https://api.spotify.com/v1/audio-analysis/3LcwNNhn0dGh2HfuOM1IV1;411760;1
2102;psych-rock;3kodiUzCKnXHu28TPohWJw;0.26;0.924;2;-7.744;1;0.0586;0.00191;0.877;0.412;0.298;118.181;audio_features;3kodiUzCKnXHu28TPohWJw;spotify:track:3kodiUzCKnXHu28TPohWJw;https://api.spotify.com/v1/tracks/3kodiUzCKnXHu28TPohWJw;https://api.spotify.com/v1/audio-analysis/3kodiUzCKnXHu28TPohWJw;1855733;3
2103;psych-rock;49cnatGE4zvbt5gP5DISLy;0.468;0.756;9;-8.553;1;0.0305;3.42E-05;0.628;0.0977;0.641;134.964;audio_features;49cnatGE4zvbt5gP5DISLy;spotify:track:49cnatGE4zvbt5gP5DISLy;https://api.spotify.com/v1/tracks/49cnatGE4zvbt5gP5DISLy;https://api.spotify.com/v1/audio-analysis/49cnatGE4zvbt5gP5DISLy;127800;4
2104;psych-rock;1WTclCz0bW15RgVrNLtFSX;0.399;0.697;8;-7.37;1;0.041;0.955;0.794;0.221;0.851;130.292;audio_features;1WTclCz0bW15RgVrNLtFSX;spotify:track:1WTclCz0bW15RgVrNLtFSX;https://api.spotify.com/v1/tracks/1WTclCz0bW15RgVrNLtFSX;https://api.spotify.com/v1/audio-analysis/1WTclCz0bW15RgVrNLtFSX;165250;4
2105;psych-rock;0JNZGIavoUrdup1NsgJOQs;0.568;0.645;5;-8.363;1;0.0416;0.543;0;0.191;0.901;170.676;audio_features;0JNZGIavoUrdup1NsgJOQs;spotify:track:0JNZGIavoUrdup1NsgJOQs;https://api.spotify.com/v1/tracks/0JNZGIavoUrdup1NsgJOQs;https://api.spotify.com/v1/audio-analysis/0JNZGIavoUrdup1NsgJOQs;197400;4
2106;psych-rock;2bG9QIPnZRlPsboko2W5l4;0.531;0.526;2;-9.92;1;0.0316;0.234;0.000279;0.0608;0.442;92.185;audio_features;2bG9QIPnZRlPsboko2W5l4;spotify:track:2bG9QIPnZRlPsboko2W5l4;https://api.spotify.com/v1/tracks/2bG9QIPnZRlPsboko2W5l4;https://api.spotify.com/v1/audio-analysis/2bG9QIPnZRlPsboko2W5l4;226467;4
2107;psych-rock;1k167uZdlGfRgiFCeE3rOk;0.407;0.528;2;-9.418;1;0.0343;0.122;0;0.0983;0.638;120.405;audio_features;1k167uZdlGfRgiFCeE3rOk;spotify:track:1k167uZdlGfRgiFCeE3rOk;https://api.spotify.com/v1/tracks/1k167uZdlGfRgiFCeE3rOk;https://api.spotify.com/v1/audio-analysis/1k167uZdlGfRgiFCeE3rOk;163267;4
2108;psych-rock;6ksSiZKHFp9TPoCUn84hUj;0.38;0.688;9;-8.144;0;0.0309;0.389;0.00267;0.49;0.649;114.758;audio_features;6ksSiZKHFp9TPoCUn84hUj;spotify:track:6ksSiZKHFp9TPoCUn84hUj;https://api.spotify.com/v1/tracks/6ksSiZKHFp9TPoCUn84hUj;https://api.spotify.com/v1/audio-analysis/6ksSiZKHFp9TPoCUn84hUj;278573;4
2109;psych-rock;3AWMWFVZhkmWixPETOTHIo;0.612;0.599;1;-5.896;1;0.0242;0.0841;1.58E-05;0.0882;0.72;99.997;audio_features;3AWMWFVZhkmWixPETOTHIo;spotify:track:3AWMWFVZhkmWixPETOTHIo;https://api.spotify.com/v1/tracks/3AWMWFVZhkmWixPETOTHIo;https://api.spotify.com/v1/audio-analysis/3AWMWFVZhkmWixPETOTHIo;175465;4
2110;psych-rock;4xf3K4Fhc17DE0v8bsvI58;0.484;0.748;0;-5.049;1;0.0491;0.0101;0.000239;0.242;0.654;100.568;audio_features;4xf3K4Fhc17DE0v8bsvI58;spotify:track:4xf3K4Fhc17DE0v8bsvI58;https://api.spotify.com/v1/tracks/4xf3K4Fhc17DE0v8bsvI58;https://api.spotify.com/v1/audio-analysis/4xf3K4Fhc17DE0v8bsvI58;210350;4
2111;psych-rock;4TK0n62pxa1fjdKNkjbMEG;0.399;0.722;0;-11.444;1;0.0446;0.0382;0.176;0.0882;0.255;98.756;audio_features;4TK0n62pxa1fjdKNkjbMEG;spotify:track:4TK0n62pxa1fjdKNkjbMEG;https://api.spotify.com/v1/tracks/4TK0n62pxa1fjdKNkjbMEG;https://api.spotify.com/v1/audio-analysis/4TK0n62pxa1fjdKNkjbMEG;443093;4
2112;psych-rock;71Ye3e6sGXl6dRBu2Un2xn;0.439;0.586;2;-11.368;0;0.0375;0.461;0;0.456;0.621;76.427;audio_features;71Ye3e6sGXl6dRBu2Un2xn;spotify:track:71Ye3e6sGXl6dRBu2Un2xn;https://api.spotify.com/v1/tracks/71Ye3e6sGXl6dRBu2Un2xn;https://api.spotify.com/v1/audio-analysis/71Ye3e6sGXl6dRBu2Un2xn;176250;4
2113;psych-rock;14wcis5KS4XLmGCrfJlpdk;0.566;0.445;2;-11.26;1;0.284;0.167;0.133;0.141;0.568;130.341;audio_features;14wcis5KS4XLmGCrfJlpdk;spotify:track:14wcis5KS4XLmGCrfJlpdk;https://api.spotify.com/v1/tracks/14wcis5KS4XLmGCrfJlpdk;https://api.spotify.com/v1/audio-analysis/14wcis5KS4XLmGCrfJlpdk;272440;4
2114;psych-rock;2qWUF2lWeNoXEErXgmlF38;0.39;0.621;9;-13.704;1;0.049;0.0032;0.00406;0.149;0.278;122.328;audio_features;2qWUF2lWeNoXEErXgmlF38;spotify:track:2qWUF2lWeNoXEErXgmlF38;https://api.spotify.com/v1/tracks/2qWUF2lWeNoXEErXgmlF38;https://api.spotify.com/v1/audio-analysis/2qWUF2lWeNoXEErXgmlF38;285053;4
2115;psych-rock;0tWfy6tlwp5jy934GLJXBJ;0.396;0.427;11;-12.116;0;0.0257;0.225;6.33E-06;0.172;0.465;87.839;audio_features;0tWfy6tlwp5jy934GLJXBJ;spotify:track:0tWfy6tlwp5jy934GLJXBJ;https://api.spotify.com/v1/tracks/0tWfy6tlwp5jy934GLJXBJ;https://api.spotify.com/v1/audio-analysis/0tWfy6tlwp5jy934GLJXBJ;172560;4
2116;psych-rock;4AlZ0FgehhgtLHddKx0Ou7;0.33;0.756;0;-3.559;1;0.0368;0.0814;0.00453;0.153;0.582;128.951;audio_features;4AlZ0FgehhgtLHddKx0Ou7;spotify:track:4AlZ0FgehhgtLHddKx0Ou7;https://api.spotify.com/v1/tracks/4AlZ0FgehhgtLHddKx0Ou7;https://api.spotify.com/v1/audio-analysis/4AlZ0FgehhgtLHddKx0Ou7;201894;4
2117;psych-rock;1uDWLBjvzXDZLTUlU99vYY;0.295;0.281;9;-16.808;1;0.0505;0.607;0.908;0.0854;0.347;129.994;audio_features;1uDWLBjvzXDZLTUlU99vYY;spotify:track:1uDWLBjvzXDZLTUlU99vYY;https://api.spotify.com/v1/tracks/1uDWLBjvzXDZLTUlU99vYY;https://api.spotify.com/v1/audio-analysis/1uDWLBjvzXDZLTUlU99vYY;320187;4
2118;psych-rock;1z6FjgJ6YW6i8iUyMf7g2B;0.606;0.394;2;-15.058;1;0.0362;0.377;0;0.243;0.743;108.296;audio_features;1z6FjgJ6YW6i8iUyMf7g2B;spotify:track:1z6FjgJ6YW6i8iUyMf7g2B;https://api.spotify.com/v1/tracks/1z6FjgJ6YW6i8iUyMf7g2B;https://api.spotify.com/v1/audio-analysis/1z6FjgJ6YW6i8iUyMf7g2B;388500;4
2119;psych-rock;0JRBZ5RZGLhZKUoDIgaxQc;0.432;0.862;6;-6.088;0;0.0701;0.137;0.015;0.316;0.699;83.005;audio_features;0JRBZ5RZGLhZKUoDIgaxQc;spotify:track:0JRBZ5RZGLhZKUoDIgaxQc;https://api.spotify.com/v1/tracks/0JRBZ5RZGLhZKUoDIgaxQc;https://api.spotify.com/v1/audio-analysis/0JRBZ5RZGLhZKUoDIgaxQc;268640;4
2120;punk;0LmAktvJSg5jD4FiD4p5L7;0.592;0.946;4;-4.942;0;0.0745;0.0093;0;0.0223;0.801;160.048;audio_features;0LmAktvJSg5jD4FiD4p5L7;spotify:track:0LmAktvJSg5jD4FiD4p5L7;https://api.spotify.com/v1/tracks/0LmAktvJSg5jD4FiD4p5L7;https://api.spotify.com/v1/audio-analysis/0LmAktvJSg5jD4FiD4p5L7;162899;4
2121;punk;2bwToumsqg063pmugtEwKC;0.411;0.811;3;-4.875;1;0.0434;0.000928;0;0.218;0.847;159.591;audio_features;2bwToumsqg063pmugtEwKC;spotify:track:2bwToumsqg063pmugtEwKC;https://api.spotify.com/v1/tracks/2bwToumsqg063pmugtEwKC;https://api.spotify.com/v1/audio-analysis/2bwToumsqg063pmugtEwKC;184840;4
2122;punk;5INOUHACgzsc79cRSdpRIN;0.448;0.919;1;-3.992;1;0.0798;0.0142;0;0.0805;0.756;158.263;audio_features;5INOUHACgzsc79cRSdpRIN;spotify:track:5INOUHACgzsc79cRSdpRIN;https://api.spotify.com/v1/tracks/5INOUHACgzsc79cRSdpRIN;https://api.spotify.com/v1/audio-analysis/5INOUHACgzsc79cRSdpRIN;189373;4
2123;punk;2Bf8CoBhV8kDpQju55Tuha;0.604;0.994;4;-2.155;1;0.0563;0.024;3.30E-06;0.122;0.6;171.915;audio_features;2Bf8CoBhV8kDpQju55Tuha;spotify:track:2Bf8CoBhV8kDpQju55Tuha;https://api.spotify.com/v1/tracks/2Bf8CoBhV8kDpQju55Tuha;https://api.spotify.com/v1/audio-analysis/2Bf8CoBhV8kDpQju55Tuha;214267;4
2124;punk;65UEYdVQt67GikVCqiMYT6;0.524;0.789;6;-7.403;0;0.038;0.0557;0.727;0.15;0.19;92.469;audio_features;65UEYdVQt67GikVCqiMYT6;spotify:track:65UEYdVQt67GikVCqiMYT6;https://api.spotify.com/v1/tracks/65UEYdVQt67GikVCqiMYT6;https://api.spotify.com/v1/audio-analysis/65UEYdVQt67GikVCqiMYT6;247265;4
2125;punk;6ukEuZo9JvnltTgSqnnAVp;0.348;0.988;7;-3.108;0;0.0962;3.29E-06;0.13;0.134;0.573;170.835;audio_features;6ukEuZo9JvnltTgSqnnAVp;spotify:track:6ukEuZo9JvnltTgSqnnAVp;https://api.spotify.com/v1/tracks/6ukEuZo9JvnltTgSqnnAVp;https://api.spotify.com/v1/audio-analysis/6ukEuZo9JvnltTgSqnnAVp;165720;4
2126;punk;4UuHWIkAWnN176A2rx7YFB;0.607;0.878;4;-4.422;1;0.0665;0.000246;0;0.337;0.853;119.955;audio_features;4UuHWIkAWnN176A2rx7YFB;spotify:track:4UuHWIkAWnN176A2rx7YFB;https://api.spotify.com/v1/tracks/4UuHWIkAWnN176A2rx7YFB;https://api.spotify.com/v1/audio-analysis/4UuHWIkAWnN176A2rx7YFB;193000;4
2127;punk;29sfvaWezQSwXxL5SOqJiY;0.39;0.967;10;-5.841;1;0.136;2.79E-05;0.000561;0.343;0.165;171.018;audio_features;29sfvaWezQSwXxL5SOqJiY;spotify:track:29sfvaWezQSwXxL5SOqJiY;https://api.spotify.com/v1/tracks/29sfvaWezQSwXxL5SOqJiY;https://api.spotify.com/v1/audio-analysis/29sfvaWezQSwXxL5SOqJiY;185879;4
2128;punk;3fPSHjVO4iwwGEhHvTwlNb;0.458;0.987;6;-3.581;0;0.116;0.00015;4.41E-05;0.385;0.377;156.898;audio_features;3fPSHjVO4iwwGEhHvTwlNb;spotify:track:3fPSHjVO4iwwGEhHvTwlNb;https://api.spotify.com/v1/tracks/3fPSHjVO4iwwGEhHvTwlNb;https://api.spotify.com/v1/audio-analysis/3fPSHjVO4iwwGEhHvTwlNb;255813;4
2129;punk;1FTBGFF2CJIEsMdkRMHo6z;0.359;0.983;2;-3.69;0;0.0864;9.09E-05;3.54E-05;0.335;0.486;193.042;audio_features;1FTBGFF2CJIEsMdkRMHo6z;spotify:track:1FTBGFF2CJIEsMdkRMHo6z;https://api.spotify.com/v1/tracks/1FTBGFF2CJIEsMdkRMHo6z;https://api.spotify.com/v1/audio-analysis/1FTBGFF2CJIEsMdkRMHo6z;239560;4
2130;punk;3fttmSWGThBQTNkuHMoCTN;0.389;0.904;8;-4.494;0;0.0355;0.00844;0.000155;0.124;0.67;121.863;audio_features;3fttmSWGThBQTNkuHMoCTN;spotify:track:3fttmSWGThBQTNkuHMoCTN;https://api.spotify.com/v1/tracks/3fttmSWGThBQTNkuHMoCTN;https://api.spotify.com/v1/audio-analysis/3fttmSWGThBQTNkuHMoCTN;190493;4
2131;punk;4OsLDuaH0bWR6xM6nj66F8;0.226;0.891;9;-5.531;0;0.0702;0.000631;9.75E-06;0.225;0.511;167.876;audio_features;4OsLDuaH0bWR6xM6nj66F8;spotify:track:4OsLDuaH0bWR6xM6nj66F8;https://api.spotify.com/v1/tracks/4OsLDuaH0bWR6xM6nj66F8;https://api.spotify.com/v1/audio-analysis/4OsLDuaH0bWR6xM6nj66F8;237680;4
2132;punk;290Nebw3BG2toIgk1pMi3p;0.212;0.947;2;-4.906;1;0.103;4.50E-06;0.948;0.287;0.305;101.545;audio_features;290Nebw3BG2toIgk1pMi3p;spotify:track:290Nebw3BG2toIgk1pMi3p;https://api.spotify.com/v1/tracks/290Nebw3BG2toIgk1pMi3p;https://api.spotify.com/v1/audio-analysis/290Nebw3BG2toIgk1pMi3p;114965;4
2133;punk;50VylzR9ld0NKOqichw7aX;0.426;0.981;0;-4.505;1;0.054;7.11E-05;2.64E-06;0.347;0.632;159.932;audio_features;50VylzR9ld0NKOqichw7aX;spotify:track:50VylzR9ld0NKOqichw7aX;https://api.spotify.com/v1/tracks/50VylzR9ld0NKOqichw7aX;https://api.spotify.com/v1/audio-analysis/50VylzR9ld0NKOqichw7aX;207307;4
2134;punk;6PNCtnVqCnMyhh7c5nSrMO;0.367;0.964;8;-4.149;1;0.233;0.000942;0;0.289;0.475;174.958;audio_features;6PNCtnVqCnMyhh7c5nSrMO;spotify:track:6PNCtnVqCnMyhh7c5nSrMO;https://api.spotify.com/v1/tracks/6PNCtnVqCnMyhh7c5nSrMO;https://api.spotify.com/v1/audio-analysis/6PNCtnVqCnMyhh7c5nSrMO;125249;4
2135;punk;5IrhLbdayXhmWrJm6w2u0q;0.524;0.879;1;-4.403;1;0.0972;0.000204;0;0.134;0.61;96.039;audio_features;5IrhLbdayXhmWrJm6w2u0q;spotify:track:5IrhLbdayXhmWrJm6w2u0q;https://api.spotify.com/v1/tracks/5IrhLbdayXhmWrJm6w2u0q;https://api.spotify.com/v1/audio-analysis/5IrhLbdayXhmWrJm6w2u0q;251309;4
2136;punk;49GZ8otSl2kHXT7Bc1Q6s0;0.292;0.739;1;-5.572;1;0.0486;0.0269;0;0.121;0.266;120.249;audio_features;49GZ8otSl2kHXT7Bc1Q6s0;spotify:track:49GZ8otSl2kHXT7Bc1Q6s0;https://api.spotify.com/v1/tracks/49GZ8otSl2kHXT7Bc1Q6s0;https://api.spotify.com/v1/audio-analysis/49GZ8otSl2kHXT7Bc1Q6s0;220973;4
2137;punk;5DhXImigy9KWpi4qAvFZAT;0.433;0.97;6;-3.02;1;0.0988;0.0114;2.65E-05;0.159;0.307;95.034;audio_features;5DhXImigy9KWpi4qAvFZAT;spotify:track:5DhXImigy9KWpi4qAvFZAT;https://api.spotify.com/v1/tracks/5DhXImigy9KWpi4qAvFZAT;https://api.spotify.com/v1/audio-analysis/5DhXImigy9KWpi4qAvFZAT;164728;4
2138;punk;3k2RLlOjpHYR1RtGEoK7ld;0.494;0.979;1;-5.406;1;0.113;1.12E-05;0.0137;0.183;0.865;132.445;audio_features;3k2RLlOjpHYR1RtGEoK7ld;spotify:track:3k2RLlOjpHYR1RtGEoK7ld;https://api.spotify.com/v1/tracks/3k2RLlOjpHYR1RtGEoK7ld;https://api.spotify.com/v1/audio-analysis/3k2RLlOjpHYR1RtGEoK7ld;120480;4
2139;punk;6ciKUowmuLiaK4txVUI76k;0.301;0.995;7;-2.641;0;0.139;0.000181;0;0.0456;0.381;116.005;audio_features;6ciKUowmuLiaK4txVUI76k;spotify:track:6ciKUowmuLiaK4txVUI76k;https://api.spotify.com/v1/tracks/6ciKUowmuLiaK4txVUI76k;https://api.spotify.com/v1/audio-analysis/6ciKUowmuLiaK4txVUI76k;97253;4
2140;punk-rock;5jzma6gCzYtKB1DbEwFZKH;0.651;0.801;0;-7.34;1;0.0514;0.123;0;0.0825;0.776;133.769;audio_features;5jzma6gCzYtKB1DbEwFZKH;spotify:track:5jzma6gCzYtKB1DbEwFZKH;https://api.spotify.com/v1/tracks/5jzma6gCzYtKB1DbEwFZKH;https://api.spotify.com/v1/audio-analysis/5jzma6gCzYtKB1DbEwFZKH;200480;4
2141;punk-rock;33iv3wnGMrrDugd7GBso1z;0.494;0.946;4;-2.757;1;0.0637;0.00129;0;0.398;0.741;103.408;audio_features;33iv3wnGMrrDugd7GBso1z;spotify:track:33iv3wnGMrrDugd7GBso1z;https://api.spotify.com/v1/tracks/33iv3wnGMrrDugd7GBso1z;https://api.spotify.com/v1/audio-analysis/33iv3wnGMrrDugd7GBso1z;169027;4
2142;punk-rock;6QJlwzkqy1jz2teHQL7hso;0.63;0.928;4;-3.034;1;0.0536;0.0156;0;0.109;0.659;132.029;audio_features;6QJlwzkqy1jz2teHQL7hso;spotify:track:6QJlwzkqy1jz2teHQL7hso;https://api.spotify.com/v1/tracks/6QJlwzkqy1jz2teHQL7hso;https://api.spotify.com/v1/audio-analysis/6QJlwzkqy1jz2teHQL7hso;169227;4
2143;punk-rock;1LNr5u0DJXBuD1gn0aCi2M;0.443;0.935;4;-3.921;1;0.193;0.000623;0.000644;0.332;0.877;188.043;audio_features;1LNr5u0DJXBuD1gn0aCi2M;spotify:track:1LNr5u0DJXBuD1gn0aCi2M;https://api.spotify.com/v1/tracks/1LNr5u0DJXBuD1gn0aCi2M;https://api.spotify.com/v1/audio-analysis/1LNr5u0DJXBuD1gn0aCi2M;164600;4
2144;punk-rock;5OtKfIWkfvpuW9shtdJYU0;0.386;0.952;6;-5.506;1;0.046;0.000242;0.00184;0.0477;0.897;179.066;audio_features;5OtKfIWkfvpuW9shtdJYU0;spotify:track:5OtKfIWkfvpuW9shtdJYU0;https://api.spotify.com/v1/tracks/5OtKfIWkfvpuW9shtdJYU0;https://api.spotify.com/v1/audio-analysis/5OtKfIWkfvpuW9shtdJYU0;165160;4
2145;punk-rock;4d4AIYFkR8MSWtKBmphyir;0.588;0.942;2;-3.167;1;0.0727;0.00037;0.00177;0.0762;0.387;103.07;audio_features;4d4AIYFkR8MSWtKBmphyir;spotify:track:4d4AIYFkR8MSWtKBmphyir;https://api.spotify.com/v1/tracks/4d4AIYFkR8MSWtKBmphyir;https://api.spotify.com/v1/audio-analysis/4d4AIYFkR8MSWtKBmphyir;170893;4
2146;punk-rock;5HIghqkiOvS9ho1MXhMnkl;0.388;0.973;3;-2.091;1;0.0904;0.00715;0;0.141;0.5;96.631;audio_features;5HIghqkiOvS9ho1MXhMnkl;spotify:track:5HIghqkiOvS9ho1MXhMnkl;https://api.spotify.com/v1/tracks/5HIghqkiOvS9ho1MXhMnkl;https://api.spotify.com/v1/audio-analysis/5HIghqkiOvS9ho1MXhMnkl;212373;4
2147;punk-rock;2YhCLM7mgqQcxmXwRV6qGQ;0.534;0.989;11;-2.952;0;0.116;0.00105;0;0.129;0.493;129.97;audio_features;2YhCLM7mgqQcxmXwRV6qGQ;spotify:track:2YhCLM7mgqQcxmXwRV6qGQ;https://api.spotify.com/v1/tracks/2YhCLM7mgqQcxmXwRV6qGQ;https://api.spotify.com/v1/audio-analysis/2YhCLM7mgqQcxmXwRV6qGQ;215211;4
2148;punk-rock;52M96UxJzKkHFSHGNiu8Du;0.285;0.914;5;-13.901;1;0.109;0.106;0.353;0.961;0.144;110.078;audio_features;52M96UxJzKkHFSHGNiu8Du;spotify:track:52M96UxJzKkHFSHGNiu8Du;https://api.spotify.com/v1/tracks/52M96UxJzKkHFSHGNiu8Du;https://api.spotify.com/v1/audio-analysis/52M96UxJzKkHFSHGNiu8Du;92627;4
